Country,GDP_per_Capita,Fuel_Price,Population_Density,Urbanization_Rate,CO2_Emissions,Emission_Category
France,8200.068075339306,1.0918322011237005,656.8496634938938,47.40062659484451,457.7618912573657,High
,36063.15428314471,4.35708301935327,200.3867970732912,45.12666140731144,74.95035606672863,Low
Brazil,56250.50125913597,3.089099314632002,302.6979961963604,86.91748574030873,424.8654187734815,High
Japan,52690.20636328451,0.8437322524615519,623.419767675473,,256.012219651643,Medium
Spain,17387.404801206405,2.2216114560678597,603.6312927753222,46.798046247804336,166.53272226123886,Medium
India,51235.46961552466,2.1548014286229944,511.2670062607251,41.07092453916662,3321.067876070803,High
South Africa,1019.617861108875,1.317826358192583,356.9091175100954,81.76233783044862,138.50025457563828,Low
Japan,2043.580767182176,2.459784314624858,913.801694726943,89.50566039998331,476.2849997390301,High
Japan,36550.63666672904,1.994447144269114,8403.180166305872,85.32424691971175,,Low
Turkey,22523.09492952724,2.0381166747148214,461.0629648728791,67.35465781313908,326.1574344779346,High
Spain,23801.18962838968,3.825619510045814,681.3326926446666,13.736174596867423,150.3888505380387,Medium
Russia,34302.02435005407,1.5046852347733837,547.5912165580964,27.686996949201227,295.55089923588565,Medium
Italy,,3.3883698148490997,353.4171166007417,4.606306368197743,357.7888084618136,High
Canada,13493.565689263223,3.067923307464207,441.2883425519447,93.0824074990114,135.60256886906188,Low
Saudi Arabia,29591.493634113016,3.0564163055204028,796.5360096749711,66.07985296909104,284.39860221530563,Medium
France,45500.95911628792,,285.3478639317463,74.63628843132415,261.0768849755535,
France,37550.36733304768,2.9677191628804427,150.83268737904726,31.15717395822289,81.96683963150356,Low
United Kingdom,18543.947845973496,4.456648016808731,320.0315698114793,84.56535222773424,418.2385179538863,High
France,26389.89347302635,3.540110413776169,851.0388733330223,25.96032837084785,201.0570802892788,Medium
Spain,11069.220754449903,,98.0998177077832,,308.5619888983458,High
Turkey,,4.233934041294402,991.7791126387272,37.6414962520694,63480.85602733528,Medium
Germany,,3.227659542200658,545.5928699383859,57.07614809590734,280.967227056699,Medium
United States,16657.85714210348,1.8101491150333056,984.9972865274232,47.87048579655225,98.25007739381935,Low
Mexico,11488.216883223644,1.4319271317945703,939.6064578651178,86.2076142576597,240.56690416219973,Medium
United States,41805.46527858984,1.1854750354820545,458.2855770688076,10.540528595616694,253.5650416429566,Medium
Netherlands,37465.04878294397,4.5475484564574575,206.5061638592956,55.38234406337256,12013.756421456386,High
United States,38358.18793479438,3.695609443091296,,51.29793498209074,428.0084743643144,
Mexico,14504.781685950204,4.718202971739443,247.58947023125796,,295.2420251450081,Medium
China,14726.08677519818,,713.0313141588919,82.22281125770105,89.05232932924571,Low
Spain,14027.35515735271,2.6303039667271064,280.22049478417296,75.28486558822063,156.58226176844582,Medium
South Africa,11251.403144075375,0.768724200369002,348.0110169082553,73.2859187331831,124.22031208372898,Low
France,39687.69668113772,3.522390266957134,454.29101595466864,87.6192478269556,,Low
,51032.93722971469,3.11993941895704,914.1003536172418,72.27846006215212,214.6546843780134,Medium
Turkey,43734.73071092301,4.955940021144296,197.4994837059976,23.184129171472645,153.2270759694719,Medium
United Kingdom,47733.52439187205,1.5762145000200936,,70.5562711649691,148.23640031518053,Low
Turkey,24883.107316026788,2.8883180987907613,69.49544627438846,30.770281338984383,74.61192855932045,Low
Germany,39590.47192694789,3.429308008031327,905.7186782633167,24.21746503474705,57.95152015794525,Low
Germany,21899.938186241696,3.400660286340546,15343591.377411887,7.300359289962732,96.2457091924018,Low
India,32004.77269614976,3.0258209432678123,280.3102131345287,74.40285803476768,,Low
United Kingdom,29416.45594555688,3.9961760464725145,185.4205760010792,71.10009619498112,243.94267798169145,Medium
Turkey,11436.341563487407,1.422415442870674,301.3240692707432,23.449947767409373,279.7341175844801,Medium
France,23837.64685980222,3.765322401234872,123.6489579787673,74.93790167241559,113.26636317801452,Low
Canada,57865.51425345871,3.288805571448901,942.1175811815966,,241.15250368588383,Medium
,15666.235205181583,4.53233800307558,786.3641126216141,10.802895749157926,203.78697904666728,Medium
Mexico,8894.420440489834,4.312374975651117,467.7672651434153,23.26366383867749,132.54063957408022,Low
Mexico,25696.256675812183,1.9181616760964897,866.31297906405,75.02607940873155,53.0783366667636,Low
United States,47629.92641574874,1.7430679623881888,256.9636222503,27.450667350707825,260.1580399347838,Medium
Taiwan,35346.74555701837,4.917439957336016,719.9493627874716,62.46639742837168,358.5432871693397,High
United Kingdom,41177.514807056425,2.8726933141186546,857.571174023606,8.116422446371452,402567.7097547005,Medium
Russia,12191.996042305957,4.578894337614965,363.2010245070399,45.22024791035387,109.31307345350572,Low
Germany,37517.94338745557,1.23746460701217,759.8898009962105,73.9091421992953,449.1692350011329,High
United States,20086.523299776956,3.3926851166007843,302.1216257716663,68.65139430432525,173.76114761950902,Medium
Japan,50223.898591331286,,305.8685639064405,81.50721006758069,150.62567890669914,Medium
,38128.62955463344,4.76327862313901,115.9866067686442,87.74521266031688,435.6936228244621,High
Russia,12732.520388742458,2.018030634576606,445.6574660443047,77.31835012587582,,High
China,4812.384110801082,3.762415264658236,732.4147874324481,67.15877429389259,251.75591173608512,Medium
Canada,,2.9246585406782857,940.8185975155722,3.172249181603115,270.1574876424985,Medium
Japan,22913.105491358303,0.7728301672991069,607.7590220098051,53.496667340944406,147.98691717530988,Low
Canada,16685.217062604497,,864.5041823583816,3.7697724914852793,85.23575171580087,Low
United States,39119.31728428797,3.6054345120702953,824.2697027973248,80.80678171160226,308.0443214100475,High
,30460.69626373848,4.687730621809417,181.60962244552803,32.07245244599576,94.25521471559593,Low
Italy,16695.137402317465,2.737906007760376,490.9592546235052,56.24293741179209,252.1735461304924,Medium
Mexico,9805.028899060391,1.536129143197316,7828786.464423074,27.94453073189026,473.2237393308548,High
Russia,8504.785998559526,0.7005372055190562,685.3316299460187,78.25001443802935,478.77547512676296,High
Italy,52014.96313628464,2.370389840086576,950.4006715636152,88.65025266419025,157.69952894631135,Medium
,,1.8586251503487583,145.71856349796894,39.8642494213064,330.8510390205445,High
Mexico,39450.92822674713,3.92489737710744,736.5442994945159,86.2922393510989,263.334318848536,Medium
France,48830.46975118971,2.0942049417847097,635.9157693591824,26.70750074563324,563485.3510617899,High
Japan,37230.79735989943,4.7708203834167975,587.7689866380188,77325.99231560451,172.14388892422397,Medium
Mexico,51714.3486671698,4.830395913445029,396.21903234145583,85.8761429838704,51.66608307458758,Low
Russia,24151.22957018,3.294088655979686,361.5803312762744,32.58813426157904,123.1525426691368,Low
,57417.109248287954,393.1283650324981,54.79669712869898,95.40422650780856,207.2852605262291,Medium
Italy,8855.55524650772,3.92384455031523,,12.187950178138362,192.07450839671984,Medium
China,7026.822249794748,2.960868384388068,25.02511346395863,1.8275069723506232,406.1133136052987,High
Turkey,39862.83662623917,1.3113857094025017,585.6029345262003,90.41353525781906,356.25229976247704,High
Turkey,56627.03734338244,2.56369074581228,114.79470351912975,6.864866614787224,184.80034382670377,
Russia,48724.12423654336,3.023935085131779,874.289200089419,99.18891959474917,255.984717724796,Medium
Russia,,1270.4562221664362,527.9115904901936,95.1396861979106,93.00159678125084,Low
,,2.666000194410492,702.6930099681214,13.702091003632066,788768.1386449599,High
Japan,55888.8142054316,4.539536027050805,11564.654353098422,53.75846256925658,470.9411710018404,High
Taiwan,15930.447535246289,3.53457040560561,564.9740109110381,18.492029746714437,490.91159092142215,High
Australia,47089.05500342824,1.1164957837415213,,1596584.1443565101,440.8487738536269,High
Canada,49682.79955979352,4.977416161962919,91.90669922743406,6.142512925983268,128.2823994633015,Low
France,30231.67410419793,2.872546973392607,261.3983942044592,22.392458779658952,70.78841744073297,Low
Germany,23794.585681050616,2.263362333840855,,36.32727963988995,310.81852733570327,High
Germany,27557.34151276582,3.4660119401128693,107.7498348138392,43.864750024605485,460.6722620973997,
France,14390.916967556484,0.9900199129146758,84.90449286506974,97.74962582088932,129.8081127468843,Low
Mexico,53474.06405160181,36671.313433460564,367.9259847664982,80.78656456839812,53.16931158086384,Low
